filename,folder,Group,Timeline,ecDNA,MIA_total
NCIH2170_TOTAL_HER2_R1_G2_24_10_130_Merge(RGB).tif,FACS_240409,Post sort control,G2,141,125
NCIH2170_HIGH_HER2_R1_G2_24_10_59_Merge(RGB).tif,FACS_240409,High,G2,336,86
NCIH2170_LOW_HER2_R1_G0_2501_79_Merge.tif (RGB).tif,FACS_240409,Low,G0,61,25
NCIH2170_HIGH_HER2_R1_G0_2501_117_Merge.tif (RGB).tif,FACS_240409,High,G0,137,60
NCIH2170_HIGH_HER2_R1_G0_2501_34_Merge.tif (RGB).tif,FACS_240409,High,G0,154,46
NCIH2170_LOW_HER2_R1_G2_24_10_53_Merge(RGB).tif,FACS_240409,Low,G2,56,26
NCIH2170_TOTAL_HER2_R1_G0_2501_22_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,169,65
NCIH2170_LOW_HER2_R1_G2_24_10_27_Merge(RGB).tif,FACS_240409,Low,G2,313,87
NCIH2170_LOW_HER2_R1_G0_2501_41_Merge.tif (RGB).tif,FACS_240409,Low,G0,101,52
NCIH2170_HIGH_HER2_R1_G1_2404_S2_115_Merge(RGB).tif,FACS_240409,High,G1,348,196
NCIH2170_HIGH_HER2_R1_G1_2404_S2_126_Merge(RGB).tif,FACS_240409,High,G1,178,72
NCIH2170_TOTAL_HER2_R1_G0_2501_121_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,236,64
NCIH2170_HIGH_HER2_R1_G1_2404_S2_119_Merge(RGB).tif,FACS_240409,High,G1,219,136
NCIH2170_HIGH_HER2_R1_G1_2404_S2_18_Merge(RGB).tif,FACS_240409,High,G1,207,119
NCIH2170_LOW_HER2_R1_G2_24_10_16_Merge(RGB).tif,FACS_240409,Low,G2,99,56
NCIH2170_TOTAL_HER2_R1_G0_2501_125_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,158,96
NCIH2170_LOW_HER2_R1_G0_2501_31B_Merge.tif (RGB).tif,FACS_240409,Low,G0,86,32
NCIH2170_HIGH_HER2_R1_G0_2501_36_Merge.tif (RGB).tif,FACS_240409,High,G0,125,35
NCIH2170_TOTAL_HER2_R1_G2_24_10_90_Merge(RGB).tif,FACS_240409,Post sort control,G2,371,56
NCIH2170_TOTAL_HER2_R1_G2_24_10_6_Merge(RGB).tif,FACS_240409,Post sort control,G2,248,56
NCIH2170_LOW_HER2_R1_G0_2501_30_Merge.tif (RGB).tif,FACS_240409,Low,G0,134,28
NCIH2170_HIGH_HER2_R1_G2_24_10_25_Merge(RGB).tif,FACS_240409,High,G2,269,75
NCIH2170_TOTAL_HER2_R1_G2_24_10_53_Merge(RGB).tif,FACS_240409,Post sort control,G2,335,146
NCIH2170_TOTAL_HER2_R1_G2_24_10_77_Merge(RGB).tif,FACS_240409,Post sort control,G2,172,72
NCIH2170_LOW_HER2_R1_G2_24_10_11B_Merge(RGB).tif,FACS_240409,Low,G2,178,32
NCIH2170_HIGH_HER2_R1_G2_24_10_18A_Merge(RGB).tif,FACS_240409,High,G2,137,53
NCIH2170_TOTAL_HER2_R1_G0_2501_93_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,171,55
NCIH2170_TOTAL_HER2_R1_G0_2501_38_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,189,68
NCIH2170_TOTAL_HER2_R1_G1_2404_102_Merge(RGB).tif,FACS_240409,Post sort control,G1,228,197
NCIH2170_HIGH_HER2_R1_G0_2501_121_Merge.tif (RGB).tif,FACS_240409,High,G0,148,62
NCIH2170_TOTAL_HER2_R1_G2_24_10_112_Merge(RGB).tif,FACS_240409,Post sort control,G2,202,80
NCIH2170_HIGH_HER2_R1_G0_2501_12_Merge.tif (RGB).tif,FACS_240409,High,G0,167,52
NCIH2170_LOW_HER2_R1_G2_24_10_36_Merge(RGB).tif,FACS_240409,Low,G2,149,19
NCIH2170_TOTAL_HER2_R1_G1_2404_37_Merge(RGB).tif,FACS_240409,Post sort control,G1,199,139
NCIH2170_TOTAL_HER2_R1_G1_2404_32_Merge(RGB).tif,FACS_240409,Post sort control,G1,67,27
NCIH2170_TOTAL_HER2_R1_G1_2404_19_Merge(RGB).tif,FACS_240409,Post sort control,G1,162,97
NCIH2170_HIGH_HER2_R1_G0_2501_128_Merge.tif (RGB).tif,FACS_240409,High,G0,135,24
NCIH2170_HIGH_HER2_R1_G2_24_10_121_Merge(RGB).tif,FACS_240409,High,G2,221,89
NCIH2170_HIGH_HER2_R1_G2_24_10_118_Merge(RGB).tif,FACS_240409,High,G2,172,88
NCIH2170_HIGH_HER2_R1_G1_2404_S2_3_Merge(RGB).tif,FACS_240409,High,G1,256,145
NCIH2170_HIGH_HER2_R1_G2_24_10_108A_Merge(RGB).tif,FACS_240409,High,G2,182,67
NCIH2170_TOTAL_HER2_R1_G0_2501_36_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,189,83
NCIH2170_HIGH_HER2_R1_G1_2404_S2_56_Merge(RGB).tif,FACS_240409,High,G1,262,174
NCIH2170_TOTAL_HER2_R1_G0_2501_9_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,185,56
NCIH2170_TOTAL_HER2_R1_G2_24_10_101_Merge(RGB).tif,FACS_240409,Post sort control,G2,242,96
NCIH2170_HIGH_HER2_R1_G1_2404_S2_54_Merge(RGB).tif,FACS_240409,High,G1,117,65
NCIH2170_TOTAL_HER2_R1_G1_2404_8_Merge(RGB).tif,FACS_240409,Post sort control,G1,40,23
NCIH2170_HIGH_HER2_R1_G0_2501_108_Merge.tif (RGB).tif,FACS_240409,High,G0,277,76
NCIH2170_TOTAL_HER2_R1_G2_24_10_45_Merge(RGB).tif,FACS_240409,Post sort control,G2,65,18
NCIH2170_LOW_HER2_R1_G1_2404_50_Merge(RGB).tif,FACS_240409,Low,G1,151,62
NCIH2170_HIGH_HER2_R1_G1_2404_S2_110_Merge(RGB).tif,FACS_240409,High,G1,107,79
NCIH2170_TOTAL_HER2_R1_G0_2501_124_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,115,23
NCIH2170_TOTAL_HER2_R1_G1_2404_97_Merge(RGB).tif,FACS_240409,Post sort control,G1,483,172
NCIH2170_HIGH_HER2_R1_G1_2404_S2_69_Merge(RGB).tif,FACS_240409,High,G1,117,50
NCIH2170_LOW_HER2_R1_G0_2501_76_Merge.tif (RGB).tif,FACS_240409,Low,G0,82,35
NCIH2170_HIGH_HER2_R1_G0_2501_56_Merge.tif (RGB).tif,FACS_240409,High,G0,119,32
NCIH2170_TOTAL_HER2_R1_G2_24_10_28_Merge(RGB).tif,FACS_240409,Post sort control,G2,383,129
NCIH2170_TOTAL_HER2_R1_G0_2501_88_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,162,50
NCIH2170_HIGH_HER2_R1_G2_24_10_11_Merge(RGB).tif,FACS_240409,High,G2,231,80
NCIH2170_LOW_HER2_R1_G2_24_10_23_Merge(RGB).tif,FACS_240409,Low,G2,223,92
NCIH2170_HIGH_HER2_R1_G0_2501_15A_Merge.tif (RGB).tif,FACS_240409,High,G0,233,101
NCIH2170_HIGH_HER2_R1_G2_24_10_122_Merge(RGB).tif,FACS_240409,High,G2,297,73
NCIH2170_HIGH_HER2_R1_G0_2501_18_Merge.tif (RGB).tif,FACS_240409,High,G0,110,36
NCIH2170_HIGH_HER2_R1_G1_2404_S2_73_Merge(RGB).tif,FACS_240409,High,G1,145,52
NCIH2170_TOTAL_HER2_R1_G0_2501_23_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,187,68
NCIH2170_HIGH_HER2_R1_G1_2404_S2_75_Merge(RGB).tif,FACS_240409,High,G1,319,117
NCIH2170_TOTAL_HER2_R1_G1_2404_111_Merge(RGB).tif,FACS_240409,Post sort control,G1,163,135
NCIH2170_HIGH_HER2_R1_G0_2501_87_Merge.tif (RGB).tif,FACS_240409,High,G0,135,52
NCIH2170_HIGH_HER2_R1_G1_2404_S2_32_Merge(RGB).tif,FACS_240409,High,G1,362,108
NCIH2170_TOTAL_HER2_R1_G0_2501_87_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,166,42
NCIH2170_HIGH_HER2_R1_G1_2404_S2_4_Merge(RGB).tif,FACS_240409,High,G1,193,95
NCIH2170_LOW_HER2_R1_G1_2404_60_Merge(RGB).tif,FACS_240409,Low,G1,229,123
NCIH2170_TOTAL_HER2_R1_G1_2404_83_Merge(RGB).tif,FACS_240409,Post sort control,G1,387,129
NCIH2170_HIGH_HER2_R1_G1_2404_S2_8_Merge(RGB).tif,FACS_240409,High,G1,108,43
NCIH2170_TOTAL_HER2_R1_G0_2501_2_Merge.tif (RGB).tif,FACS_240409,Post sort control,G0,63,88
NCIH2170_TOTAL_HER2_R1_G2_24_10_40_Merge(RGB).tif,FACS_240409,Post sort control,G2,78,58
NCIH2170_HIGH_HER2_R1_G2_24_10_128_Merge(RGB).tif,FACS_240409,High,G2,250,65
Low_G3_FACS_FISH_2023_9_1,G3_FACS_FISH,Low,G9,203,203
Low_G3_FACS_FISH_2023_9_2,G3_FACS_FISH,Low,G9,415,415
Low_G3_FACS_FISH_2023_9_3,G3_FACS_FISH,Low,G9,260,260
Low_G3_FACS_FISH_2023_9_4,G3_FACS_FISH,Low,G9,106,106
Low_G3_FACS_FISH_2023_9_5,G3_FACS_FISH,Low,G9,193,193
Low_G3_FACS_FISH_2023_9_6,G3_FACS_FISH,Low,G9,483,483
Low_G3_FACS_FISH_2023_9_7,G3_FACS_FISH,Low,G9,371,371
Low_G3_FACS_FISH_2023_9_8,G3_FACS_FISH,Low,G9,83,83
Low_G3_FACS_FISH_2023_9_9,G3_FACS_FISH,Low,G9,124,124
Low_G3_FACS_FISH_2023_9_10,G3_FACS_FISH,Low,G9,82,82
Low_G3_FACS_FISH_2023_9_11,G3_FACS_FISH,Low,G9,236,236
Low_G3_FACS_FISH_2023_9_12,G3_FACS_FISH,Low,G9,95,95
Low_G3_FACS_FISH_2023_9_13,G3_FACS_FISH,Low,G9,198,198
Low_G3_FACS_FISH_2023_9_14,G3_FACS_FISH,Low,G9,213,213
Low_G3_FACS_FISH_2023_9_15,G3_FACS_FISH,Low,G9,143,143
Low_G3_FACS_FISH_2023_9_16,G3_FACS_FISH,Low,G9,146,146
Low_G3_FACS_FISH_2023_9_17,G3_FACS_FISH,Low,G9,277,277
Low_G3_FACS_FISH_2023_9_18,G3_FACS_FISH,Low,G9,213,213
Low_G3_FACS_FISH_2023_9_19,G3_FACS_FISH,Low,G9,397,397
Low_G3_FACS_FISH_2023_9_20,G3_FACS_FISH,Low,G9,240,240
Low_G3_FACS_FISH_2023_9_21,G3_FACS_FISH,Low,G9,96,96
Low_G3_FACS_FISH_2023_9_22,G3_FACS_FISH,Low,G9,134,134
Low_G3_FACS_FISH_2023_9_23_A,G3_FACS_FISH,Low,G9,161,161
Low_G3_FACS_FISH_2023_9_23_B,G3_FACS_FISH,Low,G9,54,54
Low_G3_FACS_FISH_2023_9_24,G3_FACS_FISH,Low,G9,345,345
Low_G3_FACS_FISH_2023_9_25,G3_FACS_FISH,Low,G9,112,112
Low_G3_FACS_FISH_2023_9_26,G3_FACS_FISH,Low,G9,196,196
Low_G3_FACS_FISH_2023_9_27,G3_FACS_FISH,Low,G9,304,304
Low_G3_FACS_FISH_2023_9_28,G3_FACS_FISH,Low,G9,78,78
Low_G3_FACS_FISH_2023_9_29,G3_FACS_FISH,Low,G9,293,293
Low_G3_FACS_FISH_2023_9_30,G3_FACS_FISH,Low,G9,281,281
Low_G3_FACS_FISH_2023_9_31,G3_FACS_FISH,Low,G9,324,324
Low_G3_FACS_FISH_2023_9_32,G3_FACS_FISH,Low,G9,35,35
Low_G3_FACS_FISH_2023_9_33,G3_FACS_FISH,Low,G9,271,271
Low_G3_FACS_FISH_2023_9_34,G3_FACS_FISH,Low,G9,292,292
Low_G3_FACS_FISH_2023_9_35,G3_FACS_FISH,Low,G9,199,199
Low_G3_FACS_FISH_2023_9_36,G3_FACS_FISH,Low,G9,182,182
Low_G3_FACS_FISH_2023_9_37,G3_FACS_FISH,Low,G9,375,375
Low_G3_FACS_FISH_2023_9_38,G3_FACS_FISH,Low,G9,459,459
Low_G3_FACS_FISH_2023_9_39,G3_FACS_FISH,Low,G9,225,225
Low_G3_FACS_FISH_2023_9_40,G3_FACS_FISH,Low,G9,494,494
Low_G3_FACS_FISH_2023_9_41,G3_FACS_FISH,Low,G9,247,247
Low_G3_FACS_FISH_2023_9_42,G3_FACS_FISH,Low,G9,117,117
Low_G3_FACS_FISH_2023_9_43,G3_FACS_FISH,Low,G9,200,200
Low_G3_FACS_FISH_2023_9_44,G3_FACS_FISH,Low,G9,361,361
Low_G3_FACS_FISH_2023_9_45,G3_FACS_FISH,Low,G9,123,123
Low_G3_FACS_FISH_2023_9_46,G3_FACS_FISH,Low,G9,762,762
Low_G3_FACS_FISH_2023_9_47,G3_FACS_FISH,Low,G9,69,69
Low_G3_FACS_FISH_2023_9_48,G3_FACS_FISH,Low,G9,182,182
Low_G3_FACS_FISH_2023_9_49,G3_FACS_FISH,Low,G9,88,88
Low_G3_FACS_FISH_2023_9_50,G3_FACS_FISH,Low,G9,151,151
Low_G3_FACS_FISH_2023_9_51,G3_FACS_FISH,Low,G9,383,383
Low_G3_FACS_FISH_2023_9_52,G3_FACS_FISH,Low,G9,297,297
Low_G3_FACS_FISH_2023_9_53,G3_FACS_FISH,Low,G9,109,109
Low_G3_FACS_FISH_2023_9_54,G3_FACS_FISH,Low,G9,72,72
Low_G3_FACS_FISH_2023_9_55,G3_FACS_FISH,Low,G9,58,58
Low_G3_FACS_FISH_2023_9_56,G3_FACS_FISH,Low,G9,223,223
Low_G3_FACS_FISH_2023_9_57,G3_FACS_FISH,Low,G9,150,150
Low_G3_FACS_FISH_2023_9_58,G3_FACS_FISH,Low,G9,290,290
Low_G3_FACS_FISH_2023_9_59,G3_FACS_FISH,Low,G9,52,52
Low_G3_FACS_FISH_2023_9_61,G3_FACS_FISH,Low,G9,681,681
Low_G3_FACS_FISH_2023_9_62,G3_FACS_FISH,Low,G9,253,253
Low_G3_FACS_FISH_2023_9_63,G3_FACS_FISH,Low,G9,253,253
Low_G3_FACS_FISH_2023_9_64,G3_FACS_FISH,Low,G9,449,449
Low_G3_FACS_FISH_2023_9_65,G3_FACS_FISH,Low,G9,898,898
Low_G3_FACS_FISH_2023_9_66,G3_FACS_FISH,Low,G9,255,255
Low_G3_FACS_FISH_2023_9_67,G3_FACS_FISH,Low,G9,61,61
Low_G3_FACS_FISH_2023_9_68,G3_FACS_FISH,Low,G9,80,80
Low_G3_FACS_FISH_2023_9_69,G3_FACS_FISH,Low,G9,177,177
Low_G3_FACS_FISH_2023_9_70,G3_FACS_FISH,Low,G9,255,255
Low_G3_FACS_FISH_2023_9_71,G3_FACS_FISH,Low,G9,254,254
Low_G3_FACS_FISH_2023_9_72,G3_FACS_FISH,Low,G9,216,216
Low_G3_FACS_FISH_2023_9_73,G3_FACS_FISH,Low,G9,210,210
Low_G3_FACS_FISH_2023_9_74,G3_FACS_FISH,Low,G9,257,257
Low_G3_FACS_FISH_2023_9_75,G3_FACS_FISH,Low,G9,317,317
Low_G3_FACS_FISH_2023_9_76,G3_FACS_FISH,Low,G9,267,267
Low_G3_FACS_FISH_2023_9_77,G3_FACS_FISH,Low,G9,375,375
Low_G3_FACS_FISH_2023_9_78,G3_FACS_FISH,Low,G9,108,108
Low_G3_FACS_FISH_2023_9_79,G3_FACS_FISH,Low,G9,221,221
Low_G3_FACS_FISH_2023_9_80,G3_FACS_FISH,Low,G9,79,79
Low_G3_FACS_FISH_2023_9_81,G3_FACS_FISH,Low,G9,153,153
Low_G3_FACS_FISH_2023_9_82,G3_FACS_FISH,Low,G9,78,78
Low_G3_FACS_FISH_2023_9_83,G3_FACS_FISH,Low,G9,56,56
Low_G3_FACS_FISH_2023_9_84,G3_FACS_FISH,Low,G9,188,188
Low_G3_FACS_FISH_2023_9_85,G3_FACS_FISH,Low,G9,237,237
Low_G3_FACS_FISH_2023_9_86,G3_FACS_FISH,Low,G9,217,217
Low_G3_FACS_FISH_2023_9_87,G3_FACS_FISH,Low,G9,70,70
Low_G3_FACS_FISH_2023_9_88,G3_FACS_FISH,Low,G9,84,84
Low_G3_FACS_FISH_2023_9_89,G3_FACS_FISH,Low,G9,290,290
Low_G3_FACS_FISH_2023_9_90,G3_FACS_FISH,Low,G9,179,179
Low_G3_FACS_FISH_2023_9_91,G3_FACS_FISH,Low,G9,135,135
Low_G3_FACS_FISH_2023_9_92,G3_FACS_FISH,Low,G9,241,241
Low_G3_FACS_FISH_2023_9_93,G3_FACS_FISH,Low,G9,209,209
Low_G3_FACS_FISH_2023_9_94,G3_FACS_FISH,Low,G9,73,73
Low_G3_FACS_FISH_2023_9_95,G3_FACS_FISH,Low,G9,87,87
Low_G3_FACS_FISH_2023_9_96,G3_FACS_FISH,Low,G9,395,395
Low_G3_FACS_FISH_2023_9_97,G3_FACS_FISH,Low,G9,273,273
Low_G3_FACS_FISH_2023_9_98,G3_FACS_FISH,Low,G9,187,187
Low_G3_FACS_FISH_2023_9_99,G3_FACS_FISH,Low,G9,159,159
Low_G3_FACS_FISH_2023_9_100,G3_FACS_FISH,Low,G9,337,337
Low_G3_FACS_FISH_2023_9_101,G3_FACS_FISH,Low,G9,170,170
Low_G3_FACS_FISH_2023_9_102,G3_FACS_FISH,Low,G9,240,240
Low_G3_FACS_FISH_2023_9_103,G3_FACS_FISH,Low,G9,279,279
Low_G3_FACS_FISH_2023_9_104,G3_FACS_FISH,Low,G9,232,232
Low_G3_FACS_FISH_2023_9_105_A,G3_FACS_FISH,Low,G9,243,243
Low_G3_FACS_FISH_2023_9_105_B,G3_FACS_FISH,Low,G9,125,125
Low_G3_FACS_FISH_2023_9_106,G3_FACS_FISH,Low,G9,204,204
Low_G3_FACS_FISH_2023_9_107,G3_FACS_FISH,Low,G9,223,223
Low_G3_FACS_FISH_2023_9_108,G3_FACS_FISH,Low,G9,45,45
Low_G3_FACS_FISH_2023_9_109_B,G3_FACS_FISH,Low,G9,70,70
Low_G3_FACS_FISH_2023_9_109_A,G3_FACS_FISH,Low,G9,31,31
Low_G3_FACS_FISH_2023_9_110,G3_FACS_FISH,Low,G9,189,189
Low_G3_FACS_FISH_2023_9_111,G3_FACS_FISH,Low,G9,55,55
Low_G3_FACS_FISH_2023_9_112,G3_FACS_FISH,Low,G9,169,169
Low_G3_FACS_FISH_2023_9_113,G3_FACS_FISH,Low,G9,191,191
Low_G3_FACS_FISH_2023_9_114,G3_FACS_FISH,Low,G9,209,209
Low_G3_FACS_FISH_2023_9_115,G3_FACS_FISH,Low,G9,42,42
Low_G3_FACS_FISH_2023_9_116,G3_FACS_FISH,Low,G9,326,326
Low_G3_FACS_FISH_2023_9_117,G3_FACS_FISH,Low,G9,68,68
Low_G3_FACS_FISH_2023_9_118,G3_FACS_FISH,Low,G9,367,367
Low_G3_FACS_FISH_2023_9_119,G3_FACS_FISH,Low,G9,364,364
Low_G3_FACS_FISH_2023_9_120,G3_FACS_FISH,Low,G9,336,336
High_G3_FACS_FISH_2023_9_4,G3_FACS_FISH,High,G9,365,365
High_G3_FACS_FISH_2023_9_5,G3_FACS_FISH,High,G9,110,110
High_G3_FACS_FISH_2023_9_6,G3_FACS_FISH,High,G9,303,303
High_G3_FACS_FISH_2023_9_7,G3_FACS_FISH,High,G9,319,319
High_G3_FACS_FISH_2023_9_8,G3_FACS_FISH,High,G9,155,155
High_G3_FACS_FISH_2023_9_9,G3_FACS_FISH,High,G9,128,128
High_G3_FACS_FISH_2023_9_10,G3_FACS_FISH,High,G9,24,24
High_G3_FACS_FISH_2023_9_11,G3_FACS_FISH,High,G9,57,57
High_G3_FACS_FISH_2023_9_12,G3_FACS_FISH,High,G9,141,141
High_G3_FACS_FISH_2023_9_13,G3_FACS_FISH,High,G9,60,60
High_G3_FACS_FISH_2023_9_14,G3_FACS_FISH,High,G9,116,116
High_G3_FACS_FISH_2023_9_15,G3_FACS_FISH,High,G9,360,360
High_G3_FACS_FISH_2023_9_16,G3_FACS_FISH,High,G9,177,177
High_G3_FACS_FISH_2023_9_17,G3_FACS_FISH,High,G9,156,156
High_G3_FACS_FISH_2023_9_18,G3_FACS_FISH,High,G9,131,131
High_G3_FACS_FISH_2023_9_19,G3_FACS_FISH,High,G9,320,320
High_G3_FACS_FISH_2023_9_20,G3_FACS_FISH,High,G9,330,330
High_G3_FACS_FISH_2023_9_21,G3_FACS_FISH,High,G9,200,200
High_G3_FACS_FISH_2023_9_22,G3_FACS_FISH,High,G9,191,191
High_G3_FACS_FISH_2023_9_23,G3_FACS_FISH,High,G9,114,114
High_G3_FACS_FISH_2023_9_24,G3_FACS_FISH,High,G9,529,529
High_G3_FACS_FISH_2023_9_25,G3_FACS_FISH,High,G9,152,152
High_G3_FACS_FISH_2023_9_26,G3_FACS_FISH,High,G9,362,362
High_G3_FACS_FISH_2023_9_27,G3_FACS_FISH,High,G9,149,149
High_G3_FACS_FISH_2023_9_28,G3_FACS_FISH,High,G9,98,98
High_G3_FACS_FISH_2023_9_29,G3_FACS_FISH,High,G9,211,211
High_G3_FACS_FISH_2023_9_30,G3_FACS_FISH,High,G9,334,334
High_G3_FACS_FISH_2023_9_31,G3_FACS_FISH,High,G9,226,226
High_G3_FACS_FISH_2023_9_32,G3_FACS_FISH,High,G9,66,66
High_G3_FACS_FISH_2023_9_33,G3_FACS_FISH,High,G9,165,165
High_G3_FACS_FISH_2023_9_34,G3_FACS_FISH,High,G9,301,301
High_G3_FACS_FISH_2023_9_35,G3_FACS_FISH,High,G9,145,145
High_G3_FACS_FISH_2023_9_36,G3_FACS_FISH,High,G9,253,253
High_G3_FACS_FISH_2023_9_37,G3_FACS_FISH,High,G9,198,198
High_G3_FACS_FISH_2023_9_38,G3_FACS_FISH,High,G9,126,126
High_G3_FACS_FISH_2023_9_39,G3_FACS_FISH,High,G9,137,137
High_G3_FACS_FISH_2023_9_40,G3_FACS_FISH,High,G9,375,375
High_G3_FACS_FISH_2023_9_41,G3_FACS_FISH,High,G9,246,246
High_G3_FACS_FISH_2023_9_42,G3_FACS_FISH,High,G9,656,656
High_G3_FACS_FISH_2023_9_43,G3_FACS_FISH,High,G9,202,202
High_G3_FACS_FISH_2023_9_44,G3_FACS_FISH,High,G9,409,409
High_G3_FACS_FISH_2023_9_45,G3_FACS_FISH,High,G9,161,161
High_G3_FACS_FISH_2023_9_46,G3_FACS_FISH,High,G9,159,159
High_G3_FACS_FISH_2023_9_47,G3_FACS_FISH,High,G9,269,269
High_G3_FACS_FISH_2023_9_48,G3_FACS_FISH,High,G9,677,677
High_G3_FACS_FISH_2023_9_49,G3_FACS_FISH,High,G9,71,71
High_G3_FACS_FISH_2023_9_50,G3_FACS_FISH,High,G9,138,138
High_G3_FACS_FISH_2023_9_51,G3_FACS_FISH,High,G9,115,115
High_G3_FACS_FISH_2023_9_52,G3_FACS_FISH,High,G9,292,292
High_G3_FACS_FISH_2023_9_53,G3_FACS_FISH,High,G9,558,558
High_G3_FACS_FISH_2023_9_54,G3_FACS_FISH,High,G9,399,399
High_G3_FACS_FISH_2023_9_55,G3_FACS_FISH,High,G9,296,296
High_G3_FACS_FISH_2023_9_56,G3_FACS_FISH,High,G9,154,154
High_G3_FACS_FISH_2023_9_57,G3_FACS_FISH,High,G9,140,140
High_G3_FACS_FISH_2023_9_58,G3_FACS_FISH,High,G9,88,88
High_G3_FACS_FISH_2023_9_59,G3_FACS_FISH,High,G9,384,384
High_G3_FACS_FISH_2023_9_60,G3_FACS_FISH,High,G9,92,92
High_G3_FACS_FISH_2023_9_61,G3_FACS_FISH,High,G9,192,192
High_G3_FACS_FISH_2023_9_62,G3_FACS_FISH,High,G9,24,24
High_G3_FACS_FISH_2023_9_63,G3_FACS_FISH,High,G9,466,466
High_G3_FACS_FISH_2023_9_64,G3_FACS_FISH,High,G9,141,141
High_G3_FACS_FISH_2023_9_65,G3_FACS_FISH,High,G9,113,113
High_G3_FACS_FISH_2023_9_66,G3_FACS_FISH,High,G9,105,105
High_G3_FACS_FISH_2023_9_67,G3_FACS_FISH,High,G9,242,242
High_G3_FACS_FISH_2023_9_68,G3_FACS_FISH,High,G9,104,104
High_G3_FACS_FISH_2023_9_69,G3_FACS_FISH,High,G9,161,161
High_G3_FACS_FISH_2023_9_70,G3_FACS_FISH,High,G9,114,114
High_G3_FACS_FISH_2023_9_71,G3_FACS_FISH,High,G9,255,255
High_G3_FACS_FISH_2023_9_72,G3_FACS_FISH,High,G9,214,214
High_G3_FACS_FISH_2023_9_73,G3_FACS_FISH,High,G9,288,288
High_G3_FACS_FISH_2023_9_74,G3_FACS_FISH,High,G9,222,222
High_G3_FACS_FISH_2023_9_75,G3_FACS_FISH,High,G9,107,107
High_G3_FACS_FISH_2023_9_76,G3_FACS_FISH,High,G9,418,418
High_G3_FACS_FISH_2023_9_77,G3_FACS_FISH,High,G9,61,61
High_G3_FACS_FISH_2023_9_78,G3_FACS_FISH,High,G9,153,153
High_G3_FACS_FISH_2023_9_79,G3_FACS_FISH,High,G9,87,87
High_G3_FACS_FISH_2023_9_81,G3_FACS_FISH,High,G9,72,72
High_G3_FACS_FISH_2023_9_82,G3_FACS_FISH,High,G9,205,205
High_G3_FACS_FISH_2023_9_83,G3_FACS_FISH,High,G9,134,134
High_G3_FACS_FISH_2023_9_84,G3_FACS_FISH,High,G9,184,184
High_G3_FACS_FISH_2023_9_85,G3_FACS_FISH,High,G9,67,67
High_G3_FACS_FISH_2023_9_87,G3_FACS_FISH,High,G9,88,88
High_G3_FACS_FISH_2023_9_88,G3_FACS_FISH,High,G9,150,150
High_G3_FACS_FISH_2023_9_89,G3_FACS_FISH,High,G9,64,64
High_G3_FACS_FISH_2023_9_90,G3_FACS_FISH,High,G9,374,374
High_G3_FACS_FISH_2023_9_91,G3_FACS_FISH,High,G9,106,106
High_G3_FACS_FISH_2023_9_92,G3_FACS_FISH,High,G9,232,232
High_G3_FACS_FISH_2023_9_93,G3_FACS_FISH,High,G9,183,183
High_G3_FACS_FISH_2023_9_94,G3_FACS_FISH,High,G9,54,54
High_G3_FACS_FISH_2023_9_95,G3_FACS_FISH,High,G9,167,167
High_G3_FACS_FISH_2023_9_96,G3_FACS_FISH,High,G9,287,287
High_G3_FACS_FISH_2023_9_97,G3_FACS_FISH,High,G9,66,66
High_G3_FACS_FISH_2023_9_98,G3_FACS_FISH,High,G9,229,229
High_G3_FACS_FISH_2023_9_99,G3_FACS_FISH,High,G9,135,135
High_G3_FACS_FISH_2023_9_100,G3_FACS_FISH,High,G9,642,642
High_G3_FACS_FISH_2023_9_104,G3_FACS_FISH,High,G9,139,139
High_G3_FACS_FISH_2023_9_105,G3_FACS_FISH,High,G9,253,253
High_G3_FACS_FISH_2023_9_106,G3_FACS_FISH,High,G9,88,88
High_G3_FACS_FISH_2023_9_107,G3_FACS_FISH,High,G9,130,130
High_G3_FACS_FISH_2023_9_108,G3_FACS_FISH,High,G9,180,180
High_G3_FACS_FISH_2023_9_110,G3_FACS_FISH,High,G9,378,378
2170_control _2_106,2170_control,Pre sort control,G9,942,942
2170_control _1_89,2170_control,Pre sort control,G9,872,872
2170_control _2_41,2170_control,Pre sort control,G9,774,774
2170_control _1_91,2170_control,Pre sort control,G9,702,702
2170_control _1_41,2170_control,Pre sort control,G9,693,693
2170_control _2_24,2170_control,Pre sort control,G9,669,669
2170_control _1_53,2170_control,Pre sort control,G9,665,665
2170_control _2_30,2170_control,Pre sort control,G9,653,653
2170_control _1_46,2170_control,Pre sort control,G9,630,630
2170_control _10,2170_control,Pre sort control,G9,612,612
2170_control _1_55,2170_control,Pre sort control,G9,609,609
2170_control _1_60,2170_control,Pre sort control,G9,601,601
